,SiteName,app,date,device_id,fmt_opt,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_h0,s_t0,tick,time,timestamp,ver_app,ver_format
468,台東縣縣立泰源國中,AirBox,2018-12-07,74DA38F20934,1,2.0,1.0,23.002,121.29,9.0,5523.0,100.0,1.0,0.0,1.0,1.0,0.0,68.0,27.75,1544216124.0,20:55:24,2018-12-07T20:55:24Z,1.0.7,3
469,台東縣縣立新港國中,AirBox,2018-12-07,74DA38F20930,1,2.0,1.0,23.101,121.376,9.0,2761.0,100.0,1.0,0.0,0.0,0.0,0.0,63.0,25.87,1544215357.0,20:42:37,2018-12-07T20:42:37Z,1.0.7,3
470,苗栗縣縣立烏眉國小,AirBox,2018-12-07,74DA38F20932,1,2.0,1.0,24.51,120.72,9.0,593.0,100.0,1.0,0.0,3.0,4.0,2.0,78.0,20.87,1544214026.0,20:20:26,2018-12-07T20:20:26Z,1.0.7,3
471,74DA38C7D52A,AirBox,2018-12-07,74DA38C7D52A,1,2.0,1.0,3.089,101.582,9.0,1560.0,100.0,1.0,0.0,15.0,16.0,12.0,85.0,29.0,1544216078.0,20:54:38,2018-12-07T20:54:38Z,0.35.2,3
472,74DA38C7CF62,AirBox,2018-12-07,74DA38C7CF62,1,2.0,1.0,24.491,118.415,9.0,778.0,100.0,1.0,0.0,3.0,4.0,3.0,100.0,16.87,1544215526.0,20:45:26,2018-12-07T20:45:26Z,0.35.2,3
473,嘉義縣香林國民小學,AirBox,2018-12-07,74DA38C7D52E,1,2.0,1.0,23.516,120.808,9.0,2035.0,100.0,1.0,0.0,6.0,7.0,4.0,84.0,14.12,1544216291.0,20:58:11,2018-12-07T20:58:11Z,0.35.2,3
474,雲林縣立土庫國中,AirBox,2018-12-07,74DA38C7CF60,1,2.0,1.0,23.686,120.388,9.0,115.0,100.0,1.0,0.0,8.0,9.0,7.0,89.0,24.12,1544216388.0,20:59:48,2018-12-07T20:59:48Z,0.35.2,3
475,74DA38EBF868,AirBox,2018-12-07,74DA38EBF868,1,2.0,1.0,25.062,121.451,9.0,934.0,100.0,1.0,0.0,0.0,0.0,0.0,53.0,28.87,1544216152.0,20:55:52,2018-12-07T20:55:52Z,1.0.7,3
476,taichung24,AirBox,2018-12-07,74DA3895C3E2,1,2.0,1.0,24.141,120.657,9.0,574.0,100.0,1.0,0.0,4.0,4.0,3.0,96.0,22.5,1544214665.0,20:31:05,2018-12-07T20:31:05Z,0.35.0,3
477,74DA38E2B4EE,AirBox,2018-12-07,74DA38E2B4EE,1,2.0,1.0,22.984,120.229,9.0,290.0,100.0,1.0,0.0,16.0,16.0,11.0,73.0,24.75,1544215885.0,20:51:25,2018-12-07T20:51:25Z,0.35.2,3
478,74DA38E794DC,AirBox,2018-12-07,74DA38E794DC,1,2.0,1.0,32.805,-117.232,9.0,2178.0,100.0,1.0,0.0,2.0,3.0,2.0,61.0,21.5,1544215681.0,20:48:01,2018-12-07T20:48:01Z,1.0.7,3
479,74DA38E794DE,AirBox,2018-12-07,74DA38E794DE,1,2.0,1.0,32.805,-117.232,9.0,2195.0,100.0,1.0,0.0,2.0,2.0,1.0,61.0,20.75,1544215165.0,20:39:25,2018-12-07T20:39:25Z,1.0.7,3
480,74DA38E7949A,AirBox,2018-12-07,74DA38E7949A,1,2.0,1.0,32.805,-117.232,9.0,378.0,100.0,1.0,0.0,1.0,2.0,1.0,59.0,21.25,1544213268.0,20:07:48,2018-12-07T20:07:48Z,1.0.7,3
481,74DA38AF48F4,AirBox,2018-12-07,74DA38AF48F4,1,2.0,1.0,23.131,120.2,9.0,17820.0,100.0,1.0,0.0,3.0,3.0,2.0,65.0,28.0,1544213957.0,20:19:17,2018-12-07T20:19:17Z,0.35.2,3
482,74DA38E7949E,AirBox,2018-12-07,74DA38E7949E,1,2.0,1.0,32.805,-117.232,9.0,2172.0,100.0,1.0,0.0,2.0,2.0,1.0,60.0,20.87,1544215043.0,20:37:23,2018-12-07T20:37:23Z,1.0.7,3
483,74DA38C7CEDE,AirBox,2018-12-07,74DA38C7CEDE,1,2.0,1.0,23.912,120.687,9.0,76.0,100.0,1.0,0.0,7.0,8.0,6.0,88.0,22.62,1544216104.0,20:55:04,2018-12-07T20:55:04Z,0.35.2,3
484,74DA38AF47B4,AirBox,2018-12-07,74DA38AF47B4,1,2.0,1.0,24.086,120.538,9.0,868.0,100.0,1.0,0.0,0.0,0.0,0.0,64.0,28.12,1544215540.0,20:45:40,2018-12-07T20:45:40Z,0.35.2,3
485,74DA38F21144,AirBox,2018-12-07,74DA38F21144,1,2.0,1.0,22.68,120.315,9.0,76.0,100.0,1.0,0.0,12.0,13.0,9.0,56.0,29.12,1544214148.0,20:22:28,2018-12-07T20:22:28Z,1.0.7,3
486,74DA38AF492C,AirBox,2018-12-07,74DA38AF492C,1,2.0,1.0,23.558,120.299,9.0,4048.0,100.0,1.0,0.0,5.0,6.0,4.0,77.0,25.37,1544214948.0,20:35:48,2018-12-07T20:35:48Z,0.35.2,3
487,taichung61,AirBox,2018-12-07,74DA3895C58E,1,2.0,1.0,24.18,120.666,9.0,2850.0,100.0,1.0,0.0,5.0,6.0,4.0,94.0,22.62,1544216195.0,20:56:35,2018-12-07T20:56:35Z,0.35.0,3
488,雲林縣立南光國小,AirBox,2018-12-07,74DA38C7CED0,1,2.0,1.0,23.612,120.219,9.0,622.0,100.0,1.0,0.0,10.0,12.0,8.0,100.0,23.37,1544215086.0,20:38:06,2018-12-07T20:38:06Z,0.35.2,3
489,74DA38AF48FC,AirBox,2018-12-07,74DA38AF48FC,1,2.0,1.0,24.505,120.83,9.0,75.0,100.0,1.0,0.0,1.0,2.0,1.0,84.0,26.12,1544214043.0,20:20:43,2018-12-07T20:20:43Z,0.35.2,3
490,taichung135,AirBox,2018-12-07,74DA38C7CED4,1,2.0,1.0,24.267,120.578,9.0,22661.0,100.0,1.0,0.0,5.0,5.0,4.0,90.0,22.0,1544215874.0,20:51:14,2018-12-07T20:51:14Z,0.35.2,3
491,taichung136,AirBox,2018-12-07,74DA38C7CED8,1,2.0,1.0,24.124,120.696,9.0,3118.0,100.0,1.0,0.0,4.0,4.0,3.0,70.0,25.62,1544215456.0,20:44:16,2018-12-07T20:44:16Z,0.35.2,3
492,74DA38E69CE2,AirBox,2018-12-07,74DA38E69CE2,1,2.0,1.0,24.424,121.013,9.0,2542.0,100.0,1.0,0.0,2.0,3.0,1.0,82.0,16.87,1544214649.0,20:30:49,2018-12-07T20:30:49Z,0.35.2,3
493,74DA38E794D2,AirBox,2018-12-07,74DA38E794D2,1,2.0,1.0,47.663,-122.315,9.0,99.0,100.0,1.0,0.0,6.0,6.0,4.0,34.0,24.0,1544214660.0,20:31:00,2018-12-07T20:31:00Z,1.0.7,3
494,AirBox-LASS-15,AirBox,2018-12-07,28C2DDDD47C7,1,2.0,1.0,22.628,120.332,9.0,1106.0,100.0,1.0,0.0,8.0,9.0,5.0,57.0,30.87,1544215679.0,20:47:59,2018-12-07T20:47:59Z,0.35.2,3
495,74DA38E2B81C,AirBox,2018-12-07,74DA38E2B81C,1,2.0,1.0,25.06,121.296,9.0,140.0,100.0,1.0,0.0,0.0,0.0,0.0,57.0,26.75,1544215355.0,20:42:35,2018-12-07T20:42:35Z,0.35.2,3
496,台東縣振興分校,AirBox,2018-12-07,74DA38F2117A,1,2.0,1.0,23.043,121.195,9.0,870.0,100.0,1.0,0.0,0.0,0.0,0.0,79.0,22.25,1544214866.0,20:34:26,2018-12-07T20:34:26Z,1.0.7,3
497,74DA38F20FA4,AirBox,2018-12-07,74DA38F20FA4,1,2.0,1.0,22.63,120.42,9.0,2713.0,100.0,1.0,0.0,14.0,15.0,10.0,56.0,29.5,1544214812.0,20:33:32,2018-12-07T20:33:32Z,1.0.7,3
498,74DA38F20FA6,AirBox,2018-12-07,74DA38F20FA6,1,2.0,1.0,22.759,120.293,9.0,82.0,100.0,1.0,0.0,26.0,28.0,16.0,72.0,22.75,1544213137.0,20:05:37,2018-12-07T20:05:37Z,1.0.7,3
499,74DA38F20DAA,AirBox,2018-12-07,74DA38F20DAA,1,2.0,1.0,24.624,120.894,9.0,26.0,100.0,1.0,0.0,1.0,2.0,1.0,74.0,21.12,1544214472.0,20:27:52,2018-12-07T20:27:52Z,1.0.7,3
500,74DA38E69C6C,AirBox,2018-12-07,74DA38E69C6C,1,2.0,1.0,25.127,121.576,9.0,2733.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,18.37,1544214907.0,20:35:07,2018-12-07T20:35:07Z,0.35.2,3
501,74DA38E69C6A,AirBox,2018-12-07,74DA38E69C6A,1,2.0,1.0,24.148,120.663,9.0,75.0,100.0,1.0,0.0,2.0,3.0,2.0,46.0,31.0,1544215975.0,20:52:55,2018-12-07T20:52:55Z,0.35.2,3
502,74DA38E2B6C0,AirBox,2018-12-07,74DA38E2B6C0,1,2.0,1.0,24.808,121.028,9.0,319.0,100.0,1.0,0.0,2.0,2.0,1.0,58.0,25.0,1544214980.0,20:36:20,2018-12-07T20:36:20Z,0.35.2,3
503,74DA38E2B6C4,AirBox,2018-12-07,74DA38E2B6C4,1,2.0,1.0,23.911,120.681,9.0,18880.0,100.0,1.0,0.0,4.0,4.0,3.0,53.0,28.37,1544213683.0,20:14:43,2018-12-07T20:14:43Z,0.35.2,3
504,74DA38E2B6C6,AirBox,2018-12-07,74DA38E2B6C6,1,2.0,1.0,23.029,120.211,9.0,163.0,100.0,1.0,0.0,17.0,18.0,12.0,84.0,23.25,1544215710.0,20:48:30,2018-12-07T20:48:30Z,0.35.2,3
505,74DA38E2B6C8,AirBox,2018-12-07,74DA38E2B6C8,1,2.0,1.0,22.643,120.305,9.0,555.0,100.0,1.0,0.0,15.0,16.0,11.0,53.0,29.12,1544215777.0,20:49:37,2018-12-07T20:49:37Z,0.35.2,3
506,苗栗縣縣立外埔國小,AirBox,2018-12-07,74DA38F20E5C,1,2.0,1.0,24.651,120.778,9.0,617.0,100.0,1.0,0.0,9.0,11.0,5.0,92.0,19.87,1544216041.0,20:54:01,2018-12-07T20:54:01Z,1.0.7,3
507,taichung104,AirBox,2018-12-07,74DA3895C324,1,2.0,1.0,24.226,120.582,9.0,4571.0,100.0,1.0,0.0,5.0,5.0,4.0,100.0,21.62,1544216057.0,20:54:17,2018-12-07T20:54:17Z,0.35.0,3
508,taichung35,AirBox,2018-12-07,74DA3895C322,1,2.0,1.0,24.116,120.663,9.0,7519.0,100.0,1.0,0.0,9.0,10.0,8.0,100.0,21.37,1544215520.0,20:45:20,2018-12-07T20:45:20Z,0.35.0,3
509,新竹縣縣立寶山國小,AirBox,2018-12-07,74DA38F20C9C,1,2.0,1.0,24.739,121.021,9.0,2283.0,100.0,1.0,0.0,1.0,1.0,0.0,74.0,21.87,1544216090.0,20:54:50,2018-12-07T20:54:50Z,1.0.7,3
510,74DA38E69B98,AirBox,2018-12-07,74DA38E69B98,1,2.0,1.0,22.712,120.283,9.0,20707.0,100.0,1.0,0.0,15.0,16.0,12.0,56.0,28.87,1544215127.0,20:38:47,2018-12-07T20:38:47Z,0.35.2,3
511,苗栗縣縣立照南國小,AirBox,2018-12-07,74DA38F20C90,1,2.0,1.0,24.693,120.878,9.0,38.0,100.0,1.0,0.0,2.0,3.0,1.0,83.0,20.25,1544214762.0,20:32:42,2018-12-07T20:32:42Z,1.0.7,3
512,74DA38E69E6C,AirBox,2018-12-07,74DA38E69E6C,1,2.0,1.0,22.593,120.339,9.0,3665.0,100.0,1.0,0.0,27.0,29.0,19.0,64.0,26.5,1544215036.0,20:37:16,2018-12-07T20:37:16Z,0.35.2,3
513,苗栗縣縣立海口國小,AirBox,2018-12-07,74DA38F20C94,1,2.0,1.0,24.675,120.861,9.0,83.0,100.0,1.0,0.0,2.0,2.0,1.0,73.0,21.62,1544216365.0,20:59:25,2018-12-07T20:59:25Z,1.0.7,3
514,74DA38E69AC2,AirBox,2018-12-07,74DA38E69AC2,1,2.0,1.0,24.185,120.611,9.0,2802.0,100.0,1.0,0.0,2.0,2.0,2.0,64.0,26.5,1544214515.0,20:28:35,2018-12-07T20:28:35Z,0.35.2,3
515,74DA38E69AC6,AirBox,2018-12-07,74DA38E69AC6,1,2.0,1.0,25.034,121.5,9.0,8744.0,100.0,1.0,0.0,0.0,0.0,0.0,63.0,25.5,1544214144.0,20:22:24,2018-12-07T20:22:24Z,0.35.2,3
516,74DA3895C32A,AirBox,2018-12-07,74DA3895C32A,1,2.0,1.0,25.012,121.519,9.0,943.0,100.0,1.0,0.0,0.0,0.0,0.0,74.0,27.87,1544214839.0,20:33:59,2018-12-07T20:33:59Z,0.35.0,3
517,74DA38E2B6CA,AirBox,2018-12-07,74DA38E2B6CA,1,2.0,1.0,22.66,120.469,9.0,56.0,100.0,1.0,0.0,24.0,25.0,17.0,75.0,27.87,1544215103.0,20:38:23,2018-12-07T20:38:23Z,0.35.2,3
518,嘉義縣立阿里山國(中)小,AirBox,2018-12-07,74DA38E2B6CC,1,2.0,1.0,23.468,120.701,9.0,125.0,100.0,1.0,0.0,11.0,11.0,8.0,80.0,28.25,1544215627.0,20:47:07,2018-12-07T20:47:07Z,0.35.2,3
519,74DA38E2B6CE,AirBox,2018-12-07,74DA38E2B6CE,1,2.0,1.0,24.173,120.652,9.0,901.0,100.0,1.0,0.0,5.0,6.0,4.0,91.0,21.37,1544213356.0,20:09:16,2018-12-07T20:09:16Z,0.35.2,3
520,嘉義縣立後塘國小,AirBox,2018-12-07,74DA38E2B810,1,2.0,1.0,23.404,120.337,9.0,189.0,100.0,1.0,0.0,5.0,6.0,4.0,50.0,30.75,1544216369.0,20:59:29,2018-12-07T20:59:29Z,0.35.2,3
521,台東縣縣立寶桑國中,AirBox,2018-12-07,74DA38F21170,1,2.0,1.0,22.769,121.144,9.0,2885.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,29.12,1544215971.0,20:52:51,2018-12-07T20:52:51Z,1.0.7,3
522,嘉義縣立光榮國小,AirBox,2018-12-07,74DA38E2B812,1,2.0,1.0,23.379,120.246,9.0,850.0,100.0,1.0,0.0,10.0,10.0,7.0,93.0,23.0,1544216240.0,20:57:20,2018-12-07T20:57:20Z,0.35.2,3
523,74DA38F20FAE,AirBox,2018-12-07,74DA38F20FAE,1,2.0,1.0,22.645,120.336,9.0,112.0,100.0,1.0,0.0,29.0,33.0,17.0,74.0,23.12,1544216112.0,20:55:12,2018-12-07T20:55:12Z,1.0.7,3
524,台東縣縣立新生國中,AirBox,2018-12-07,74DA38F21174,1,2.0,1.0,22.762,121.134,9.0,65.0,100.0,1.0,0.0,0.0,0.0,0.0,71.0,25.25,1544215571.0,20:46:11,2018-12-07T20:46:11Z,1.0.7,3
525,74DA38E69C66,AirBox,2018-12-07,74DA38E69C66,1,2.0,1.0,25.041,121.523,9.0,3060.0,100.0,1.0,0.0,0.0,0.0,0.0,65.0,25.75,1544215556.0,20:45:56,2018-12-07T20:45:56Z,0.35.2,3
526,74DA38E69C62,AirBox,2018-12-07,74DA38E69C62,1,2.0,1.0,23.064,120.221,9.0,1104.0,100.0,1.0,0.0,17.0,18.0,12.0,97.0,22.12,1544215877.0,20:51:17,2018-12-07T20:51:17Z,0.35.2,3
527,新竹縣備品,AirBox,2018-12-07,74DA38F20F9A,1,2.0,1.0,24.733,121.093,9.0,15864.0,100.0,1.0,0.0,0.0,0.0,0.0,72.0,21.75,1544214729.0,20:32:09,2018-12-07T20:32:09Z,1.0.7,3
528,嘉義市立南興國中,AirBox,2018-12-07,74DA38B05456,1,2.0,1.0,23.468,120.461,9.0,333.0,100.0,1.0,0.0,13.0,14.0,9.0,99.0,21.87,1544216328.0,20:58:48,2018-12-07T20:58:48Z,0.35.2,3
529,嘉義市立嘉義國中,AirBox,2018-12-07,74DA38B05454,1,2.0,1.0,23.487,120.465,9.0,408.0,100.0,1.0,0.0,6.0,8.0,5.0,80.0,24.87,1544215741.0,20:49:01,2018-12-07T20:49:01Z,0.35.2,3
530,嘉義國立華南高級商業職業學校,AirBox,2018-12-07,74DA38B05450,1,2.0,1.0,23.478,120.459,9.0,1175.0,100.0,1.0,0.0,8.0,8.0,6.0,71.0,27.12,1544213874.0,20:17:54,2018-12-07T20:17:54Z,0.35.2,3
531,74DA38F20DC0,AirBox,2018-12-07,74DA38F20DC0,1,2.0,1.0,22.711,120.295,9.0,77.0,100.0,1.0,0.0,28.0,31.0,18.0,71.0,22.37,1544215550.0,20:45:50,2018-12-07T20:45:50Z,1.0.7,3
532,苗栗縣縣立斗煥國小,AirBox,2018-12-07,74DA38F20C7E,1,2.0,1.0,24.681,120.947,9.0,364.0,100.0,1.0,0.0,0.0,1.0,0.0,82.0,20.75,1544215221.0,20:40:21,2018-12-07T20:40:21Z,1.0.7,3
533,74DA38F20DC4,AirBox,2018-12-07,74DA38F20DC4,1,2.0,1.0,22.721,120.313,9.0,72.0,100.0,1.0,0.0,25.0,26.0,14.0,72.0,22.5,1544215737.0,20:48:57,2018-12-07T20:48:57Z,1.0.7,3
534,苗栗縣縣立僑文國小,AirBox,2018-12-07,74DA38F20C7A,1,2.0,1.0,24.562,120.748,9.0,611.0,100.0,1.0,0.0,3.0,4.0,2.0,78.0,21.87,1544212912.0,20:01:52,2018-12-07T20:01:52Z,1.0.7,3
535,74DA38E2B56E,AirBox,2018-12-07,74DA38E2B56E,1,2.0,1.0,24.206,120.625,9.0,4477.0,100.0,1.0,0.0,0.0,0.0,0.0,58.0,28.62,1544216103.0,20:55:03,2018-12-07T20:55:03Z,0.35.2,3
536,嘉義縣立貴林國小,AirBox,2018-12-07,74DA38E2B56C,1,2.0,1.0,23.419,120.214,9.0,10672.0,100.0,1.0,0.0,8.0,9.0,7.0,80.0,24.5,1544215278.0,20:41:18,2018-12-07T20:41:18Z,0.35.2,3
537,74DA38F21280,AirBox,2018-12-07,74DA38F21280,1,2.0,1.0,25.012,121.458,9.0,4377.0,100.0,1.0,0.0,1.0,2.0,0.0,89.0,19.62,1544215391.0,20:43:11,2018-12-07T20:43:11Z,1.0.8t,3
538,基隆市立暖暖國小,AirBox,2018-12-07,74DA38F20A7C,1,2.0,1.0,25.1,121.737,9.0,116.0,100.0,1.0,0.0,1.0,2.0,0.0,91.0,19.0,1544216152.0,20:55:52,2018-12-07T20:55:52Z,1.0.7,3
539,台東縣縣立永安國小,AirBox,2018-12-07,74DA38F20A7E,1,2.0,1.0,22.933,121.128,9.0,2894.0,100.0,1.0,0.0,0.0,0.0,0.0,60.0,27.5,1544214382.0,20:26:22,2018-12-07T20:26:22Z,1.0.7,3
540,74DA38F2106E,AirBox,2018-12-07,74DA38F2106E,1,2.0,1.0,22.487,120.396,9.0,109.0,100.0,1.0,0.0,38.0,47.0,24.0,60.0,28.87,1544214879.0,20:34:39,2018-12-07T20:34:39Z,1.0.7,3
541,屏東縣縣立潮東國小,AirBox,2018-12-07,74DA38F211B0,1,2.0,1.0,22.522,120.56,9.0,592.0,100.0,1.0,0.0,35.0,42.0,23.0,77.0,25.87,1544214951.0,20:35:51,2018-12-07T20:35:51Z,1.0.7,3
542,屏東縣縣立興華國小,AirBox,2018-12-07,74DA38F20AE0,1,2.0,1.0,22.593,120.461,9.0,336.0,100.0,1.0,0.0,30.0,34.0,19.0,75.0,24.75,1544214810.0,20:33:30,2018-12-07T20:33:30Z,1.0.7,3
543,屏東縣縣立滿州國小,AirBox,2018-12-07,74DA38F211B4,1,2.0,1.0,22.02,120.838,9.0,625.0,100.0,1.0,0.0,1.0,1.0,0.0,93.0,26.25,1544216138.0,20:55:38,2018-12-07T20:55:38Z,1.0.7,3
544,changhua16,AirBox,2018-12-07,74DA3895C3EA,1,2.0,1.0,24.018,120.656,9.0,4644.0,100.0,1.0,0.0,4.0,4.0,3.0,100.0,23.37,1544215912.0,20:51:52,2018-12-07T20:51:52Z,0.35.0,3
545,taichung80,AirBox,2018-12-07,74DA3895C3C2,1,2.0,1.0,24.242,120.567,9.0,239.0,100.0,1.0,0.0,3.0,3.0,2.0,72.0,22.0,1544216030.0,20:53:50,2018-12-07T20:53:50Z,0.35.2,3
546,屏東縣縣立潮南國小,AirBox,2018-12-07,74DA38F211BE,1,2.0,1.0,22.512,120.537,9.0,115.0,100.0,1.0,0.0,29.0,31.0,18.0,65.0,30.75,1544215531.0,20:45:31,2018-12-07T20:45:31Z,1.0.7,3
547,74DA38B05184,AirBox,2018-12-07,74DA38B05184,1,2.0,1.0,24.143,120.649,9.0,4567.0,100.0,1.0,0.0,3.0,3.0,2.0,50.0,30.25,1544215245.0,20:40:45,2018-12-07T20:40:45Z,0.35.2,3
548,taichung56,AirBox,2018-12-07,74DA3895C3CC,1,2.0,1.0,24.109,120.599,9.0,1769.0,100.0,1.0,0.0,5.0,5.0,4.0,87.0,22.75,1544214305.0,20:25:05,2018-12-07T20:25:05Z,0.35.0,3
549,台東縣縣立龍田國小,AirBox,2018-12-07,74DA38F20A78,1,2.0,1.0,22.904,121.124,9.0,2894.0,100.0,1.0,0.0,0.0,1.0,0.0,74.0,23.37,1544216234.0,20:57:14,2018-12-07T20:57:14Z,1.0.7,3
550,嘉義縣立大鄉國小,AirBox,2018-12-07,74DA38E2B566,1,2.0,1.0,23.453,120.261,9.0,3949.0,100.0,1.0,0.0,6.0,6.0,5.0,97.0,22.87,1544215543.0,20:45:43,2018-12-07T20:45:43Z,0.35.2,3
551,嘉義縣立秀林國小,AirBox,2018-12-07,74DA38E2B562,1,2.0,1.0,23.533,120.456,9.0,5273.0,100.0,1.0,0.0,13.0,13.0,9.0,92.0,24.12,1544213875.0,20:17:55,2018-12-07T20:17:55Z,0.35.2,3
552,台北市劍潭國小,AirBox,2018-12-07,28C2DDDD4360,1,2.0,1.0,25.079,121.522,9.0,158.0,100.0,1.0,0.0,1.0,0.0,0.0,100.0,22.5,1544216018.0,20:53:38,2018-12-07T20:53:38Z,1.0,3
553,屏東縣縣立泰安國小,AirBox,2018-12-07,74DA38F20A74,1,2.0,1.0,22.63,120.594,9.0,81.0,100.0,1.0,0.0,43.0,53.0,28.0,77.0,25.25,1544214190.0,20:23:10,2018-12-07T20:23:10Z,1.0.7,3
554,苗栗縣縣立六合國小,AirBox,2018-12-07,74DA38F20C76,1,2.0,1.0,24.683,120.899,9.0,78.0,100.0,1.0,0.0,3.0,3.0,2.0,76.0,20.37,1544213203.0,20:06:43,2018-12-07T20:06:43Z,1.0.7,3
555,苗栗縣縣立竹南國小,AirBox,2018-12-07,74DA38F20C74,1,2.0,1.0,24.684,120.869,9.0,102.0,100.0,1.0,0.0,2.0,3.0,1.0,80.0,20.5,1544212993.0,20:03:13,2018-12-07T20:03:13Z,1.0.7,3
556,苗栗縣縣立西湖國小,AirBox,2018-12-07,74DA38F20C72,1,2.0,1.0,24.557,120.757,9.0,157.0,100.0,1.0,0.0,3.0,4.0,1.0,74.0,22.62,1544216265.0,20:57:45,2018-12-07T20:57:45Z,1.0.7,3
557,苗栗縣縣立五湖國小,AirBox,2018-12-07,74DA38F20C70,1,2.0,1.0,24.522,120.776,9.0,31.0,100.0,1.0,0.0,4.0,4.0,3.0,75.0,21.75,1544214829.0,20:33:49,2018-12-07T20:33:49Z,1.0.7,3
558,74DA38AF491C,AirBox,2018-12-07,74DA38AF491C,1,2.0,1.0,24.255,120.722,9.0,89.0,100.0,1.0,0.0,3.0,3.0,2.0,100.0,21.37,1544216157.0,20:55:57,2018-12-07T20:55:57Z,0.35.2,3
559,74DA38E2B960,AirBox,2018-12-07,74DA38E2B960,1,2.0,1.0,24.786,120.997,9.0,397.0,100.0,1.0,0.0,2.0,1.0,1.0,63.0,19.96,1544215643.0,20:47:23,2018-12-07T20:47:23Z,1.0.8,3
560,74DA38EBF858,AirBox,2018-12-07,74DA38EBF858,1,2.0,1.0,25.003,121.515,9.0,4409.0,100.0,1.0,0.0,0.0,0.0,0.0,71.0,23.87,1544214365.0,20:26:05,2018-12-07T20:26:05Z,1.0.7,3
561,雲林縣立林內國中,AirBox,2018-12-07,74DA38C7CFBC,1,2.0,1.0,25.062,121.451,9.0,4332.0,100.0,1.0,0.0,7.0,8.0,6.0,72.0,24.87,1544214703.0,20:31:43,2018-12-07T20:31:43Z,0.35.2,3
562,74DA38C7D40C,AirBox,2018-12-07,74DA38C7D40C,1,2.0,1.0,25.03,121.549,9.0,1153.0,100.0,1.0,0.0,0.0,0.0,0.0,85.0,22.25,1544216144.0,20:55:44,2018-12-07T20:55:44Z,0.35.2,3
563,74DA38C7D40A,AirBox,2018-12-07,74DA38C7D40A,1,2.0,1.0,24.578,120.835,9.0,2174.0,100.0,1.0,0.0,3.0,4.0,2.0,100.0,21.37,1544214010.0,20:20:10,2018-12-07T20:20:10Z,0.35.2,3
564,74DA38C7CFBE,AirBox,2018-12-07,74DA38C7CFBE,1,2.0,1.0,24.144,120.637,9.0,3025.0,100.0,1.0,0.0,4.0,4.0,3.0,58.0,27.37,1544215257.0,20:40:57,2018-12-07T20:40:57Z,0.35.2,3
565,74DA38EBF5EC,AirBox,2018-12-07,74DA38EBF5EC,1,2.0,1.0,24.89,121.212,9.0,68.0,100.0,1.0,0.0,1.0,1.0,1.0,58.0,26.5,1544214437.0,20:27:17,2018-12-07T20:27:17Z,1.0.7,3
566,74DA38EBF5EE,AirBox,2018-12-07,74DA38EBF5EE,1,2.0,1.0,25.041,121.519,9.0,202.0,100.0,1.0,0.0,0.0,0.0,0.0,87.0,21.0,1544214002.0,20:20:02,2018-12-07T20:20:02Z,1.0.7,3
567,74DA38AF4778,AirBox,2018-12-07,74DA38AF4778,1,2.0,1.0,24.208,120.657,9.0,98.0,100.0,1.0,0.0,5.0,5.0,4.0,100.0,20.87,1544216002.0,20:53:22,2018-12-07T20:53:22Z,0.35.2,3
568,74DA38AF4772,AirBox,2018-12-07,74DA38AF4772,1,2.0,1.0,24.119,120.667,9.0,15.0,100.0,1.0,0.0,0.0,0.0,0.0,55.0,30.25,1544213711.0,20:15:11,2018-12-07T20:15:11Z,0.35.2,3
569,74DA38B05070,AirBox,2018-12-07,74DA38B05070,1,2.0,1.0,24.134,120.732,9.0,6183.0,100.0,1.0,0.0,0.0,1.0,0.0,63.0,28.0,1544216013.0,20:53:33,2018-12-07T20:53:33Z,0.35.2,3
570,74DA38AF4770,AirBox,2018-12-07,74DA38AF4770,1,2.0,1.0,24.114,120.708,9.0,917.0,100.0,1.0,0.0,2.0,3.0,2.0,73.0,24.75,1544216163.0,20:56:03,2018-12-07T20:56:03Z,0.35.2,3
571,74DA38B05072,AirBox,2018-12-07,74DA38B05072,1,2.0,1.0,25.041,121.518,9.0,3805.0,100.0,1.0,0.0,0.0,0.0,0.0,67.0,23.37,1544214664.0,20:31:04,2018-12-07T20:31:04Z,0.35.2,3
572,74DA38AF4776,AirBox,2018-12-07,74DA38AF4776,1,2.0,1.0,23.716,120.532,9.0,2094.0,100.0,1.0,0.0,4.0,4.0,3.0,70.0,28.12,1544216175.0,20:56:15,2018-12-07T20:56:15Z,0.35.2,3
573,嘉義縣布袋國民小學,AirBox,2018-12-07,74DA38C7D086,1,2.0,1.0,23.382,120.171,9.0,245.0,100.0,1.0,0.0,9.0,11.0,7.0,89.0,23.25,1544216322.0,20:58:42,2018-12-07T20:58:42Z,0.35.2,3
574,74DA38AF4774,AirBox,2018-12-07,74DA38AF4774,1,2.0,1.0,24.279,120.565,9.0,258.0,100.0,1.0,0.0,3.0,4.0,2.0,100.0,21.25,1544216165.0,20:56:05,2018-12-07T20:56:05Z,0.35.2,3
